linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,132821,2026-09-21,El Surtidor de su Farmacia,7501409601018,SPRAY LYSOL CHICO 354GR,2,100.01,200.02,,,FC-09601018,720.01,alta
2,132821,2026-09-21,El Surtidor de su Farmacia,7501058796882,SPRAY LYSOL GRANDE 475GR,4,130.00,520.00,,,FC-58796882,720.01,ya
