linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,S322895,2026-09-15,Cityfarma Iztapalapa,7503046016507,METFORMINA 750MG C30,4,45.51,182.04,,,FC-46016507,582.12,alta
2,S322895,2026-09-15,Cityfarma Iztapalapa,3664798027525,PHARMATON WOMAN 50MA,2,200.04,400.08,,,FC-98027525,582.12,alta
