linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,S322819,2026-09-14,Cityfarma Iztapalapa,7501008499412,FLANAXPRO 660MG C8 T,2,225.16,450.32,,,FC-08499412,738.06,catalogo
2,S322819,2026-09-14,Cityfarma Iztapalapa,7501057002663,LOMOTIL 2 MG C 8 TAB,2,143.87,287.74,,,FC-002663,738.06,catalogo
