linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,126922,2026-09-08,El Surtidor,7501318612655,ASPIRINA PROTEC TAB C/28 100MG,1,134.99,134.99,,,FC-18612655,474.59,alta
2,126922,2026-09-08,El Surtidor,7501868901131,DIBAR ALCOHOL AZUL 1LT,2,41.00,82.00,,,FC-68901131,474.59,catalogo
3,126922,2026-09-08,El Surtidor,7501868901117,DIBAR ALCOHOL AZUL 250ML,2,11.30,22.60,,,FC-68901117,474.59,catalogo
4,126922,2026-09-08,El Surtidor,7501868901124,DIBAR ALCOHOL AZUL 500ML,2,24.00,48.00,,,FC-68901124,474.59,catalogo
5,126922,2026-09-08,El Surtidor,7501033950100,ENSURE LIQ 236ML CHTE,1,42.00,42.00,,,FC-33950100,474.59,catalogo
6,126922,2026-09-08,El Surtidor,7501033950063,ENSURE LIQ 236ML FSA,1,42.00,42.00,,,FC-33950063,474.59,catalogo
7,126922,2026-09-08,El Surtidor,7501033951008,PEDIASURE LIQ 236ML CHTE,1,44.00,44.00,,,FC-33951008,474.59,catalogo
8,126922,2026-09-08,El Surtidor,7501033950209,PEDIASURE LIQ 236ML VNLLA,1,44.00,44.00,,,FC-33950209,474.59,catalogo
9,126922,2026-09-08,El Surtidor,7501019068713,SABA PANTY PROTEC LARGO C/16 CHICO,1,15.00,15.00,,,FC-19068713,474.59,alta
