linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,605425063,2026-09-24,Nadro,7501059225411,NIDO KINDER 1+ LECHE 360 G,1,79.16,79.16,,,FC-59225411,383.42,ya
2,605425063,2026-09-24,Nadro,8470001541871,UREADIN ULTRA 20CRA ANTI-RUG100ML,1,262.29,262.29,,,FC-01541871,383.42,ya
