linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,124418,2026-09-18,IFC F8 Tienda,7502280170501,Aceite de almendras dulces Flor de Aire 125 ml,1,24.00,24.00,,,FC-28017051,200.50,ean
2,124418,2026-09-18,IFC F8 Tienda,6972038406885,Million Pauline Vitamin E Velvet Mask 30 ml,1,3.50,3.50,,,FC-03840685,200.50,ean
3,124418,2026-09-18,IFC F8 Tienda,6973345468900,Grenobil mascarilla ampolla de aloe real 27 ml,1,4.00,4.00,,,FC-34546890,200.50,ean
4,124418,2026-09-18,IFC F8 Tienda,6973345468870,Grenobil mascarilla ampolla de perla real 27 ml,1,4.00,4.00,,,FC-34546870,200.50,ean
5,124418,2026-09-18,IFC F8 Tienda,20250702003,Parches para acne hidrocoloide figuras,1,16.50,16.50,,,FC-07020003,200.50,ean
6,124418,2026-09-18,IFC F8 Tienda,20250702004,Parches para acne hidrocoloide panda,1,16.50,16.50,,,FC-07020004,200.50,ean
7,124418,2026-09-18,IFC F8 Tienda,7501022109786,Jabon de azufre Grisi 100 g,2,51.00,102.00,,,FC-02109786,200.50,ean
8,124418,2026-09-18,IFC F8 Tienda,7503014119032,Gelimedic jabon de azufre con miel 80 g,2,15.00,30.00,Ja041026,2030-08-31,FC-14119032,200.50,ean
