linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,S320861,2026-09-04,Cityfarma Iztapalapa,7502227426067,CARTICAP FOR C60 CAP,4,77.58,310.32,,,FC-27426067,1383.55,alta
2,S320861,2026-09-04,Cityfarma Iztapalapa,7501369200108,ESTOMAQUIL EXPER3 SU,2,84.34,168.68,,,FC-69200108,1383.55,alta
3,S320861,2026-09-04,Cityfarma Iztapalapa,7501165000315,NEO MELUBRINA JBE,2,110.86,221.72,,,FC-50003151,1383.55,catalogo
4,S320861,2026-09-04,Cityfarma Iztapalapa,7501086453221,ORAL B ENJBUC GINGIV,2,180.01,360.02,,,FC-86453221,1383.55,alta
5,S320861,2026-09-04,Cityfarma Iztapalapa,7501007535432,TYLENOL 500MG C10 PA,3,47.49,142.47,,,FC-75354321,1383.55,catalogo
6,S320861,2026-09-04,Cityfarma Iztapalapa,7501100088095,TYLENOL 500MG C20 TA,2,90.17,180.34,,,FC-10008809,1383.55,alta
