linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,125448,2026-09-24,IFC F8 Tienda,,DIBAR VENDA 7.5 CM COLORES C/24 5C025C02 83733,1,318.00,318.00,,,FC-IFC-83733,404.00,sin_ean
2,125448,2026-09-24,IFC F8 Tienda,7501048690909,PROTEC VENDA TENSOLASTIC PLUS 7CMX5M 2A301071 83217,4,21.50,86.00,,,FC-48690909,404.00,ya
