linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,S3210855,2026-09-06,Cityfarma Iztapalapa,7501123013302,BEDOYECTA TRI AMP,1,225.00,225.00,,,FC-30133021,1413.98,catalogo
2,S3210855,2026-09-06,Cityfarma Iztapalapa,7501008498798,BEPANTHEN 30G MULTI,2,64.37,128.74,,,FC-08498798,1413.98,catalogo
3,S3210855,2026-09-06,Cityfarma Iztapalapa,7501007532387,MICROLAX ENEMAS C4,1,179.33,179.33,,,FC-07532387,1413.98,alta
4,S3210855,2026-09-06,Cityfarma Iztapalapa,7501058368133,SICO C9 ROJO SENSITIVE,1,156.62,156.62,,,FC-58368133,1413.98,alta
5,S3210855,2026-09-06,Cityfarma Iztapalapa,7501058793232,SICO LUBRIC CEREZA,3,96.59,289.77,,,FC-87932321,1413.98,catalogo
6,S3210855,2026-09-06,Cityfarma Iztapalapa,7501058368126,SICO ROJO SENS C3,2,55.74,111.48,,,FC-83683367,1413.98,catalogo
7,S3210855,2026-09-06,Cityfarma Iztapalapa,7506460101514,SICO SOFTLUBE GEL,2,80.82,161.64,,,FC-01015141,1413.98,catalogo
8,S3210855,2026-09-06,Cityfarma Iztapalapa,7506460101002,TEMPRA FEN 400MG C10,2,60.86,121.72,,,FC-60101002,1413.98,alta
9,S3210855,2026-09-06,Cityfarma Iztapalapa,7501065054043,TUMS SURT C3,1,39.44,39.44,,,FC-65054135,1413.98,catalogo
