linea,folio,fecha,proveedor,ean,descripcion_ticket,cantidad,precio_unitario,subtotal,lote,caducidad,sku_farmacapital,total_ticket,match
1,S321781,2026-09-10,Cityfarma Iztapalapa,7501871720620,GESLUTIN 200MG PERLA,1,459.50,459.50,,,FC-71720620,815.88,alta
2,S321781,2026-09-10,Cityfarma Iztapalapa,7501471800265,PANCLASA C/20 CAPS,2,178.19,356.38,,,FC-71800265,815.88,alta
